,Oligo,eL2/3,eL4,eL5,eL6
x10534y1863,1.0,0.0,0.0,0.0,0.0
x34y2363,0.9221428503084643,0.0,0.0,0.0,0.07785714969153566
x534y2363,0.8997196844729802,0.0,0.0,0.10028031552701971,0.0
x1034y2363,1.0,0.0,0.0,0.0,0.0
x1534y2363,0.8307830688805962,0.03903755036351326,0.08326313039244104,0.046916250363449485,0.0
x2034y2363,0.7892180751791671,0.0,0.10064405543384773,0.11013786938698522,0.0
x2534y2363,0.003347326862794498,0.17005753135520305,0.0,0.37631766197289307,0.4502774798091094
x4534y2363,0.9609700393315135,0.0,0.0,0.0,0.03902996066848644
x5034y2363,0.5279067321428693,0.0,0.13511087017030202,0.10076952409571321,0.23621287359111556
x5534y2363,1.0,0.0,0.0,0.0,0.0
x6034y2363,0.8894905899520489,0.0,0.0,0.11050941004795103,0.0
x6534y2363,0.9687608696450057,0.0,0.0,0.03123913035499418,0.0
x7034y2363,0.8096780928131038,0.0,0.028605725969058034,0.10088730280654534,0.06082887841129294
x7534y2363,0.9532188055298024,0.046781194470197594,0.0,0.0,0.0
x8034y2363,0.7729847428389759,0.0,0.0,0.15309612395537567,0.07391913320564854
x8534y2363,0.97093061064218,0.0,0.02906938935781995,0.0,0.0
x9034y2363,0.7699360468755595,0.0,0.0,0.03595715867603333,0.19410679444840717
x9534y2363,1.0,0.0,0.0,0.0,0.0
x10034y2363,0.933214757457548,0.0,0.0,0.06678524254245194,0.0
x10534y2363,0.6844628404577959,0.11501835949666962,0.07301371485279326,0.05232331130116563,0.07518177389157543
x34y2863,0.6157955417995492,0.0,0.0,0.0,0.3842044582004508
x534y2863,0.9182494159151056,0.0,0.08175058408489436,0.0,0.0
x1034y2863,0.8207045935319209,0.058851484880961966,0.0,0.12044392158711718,0.0
x1534y2863,0.8190894276438517,0.0,0.0388433925698008,0.14206717978634745,0.0
x2034y2863,0.9620672703552435,0.03793272964475645,0.0,0.0,0.0
x2534y2863,0.9672948400617893,0.0,0.03270515993821061,0.0,0.0
x3034y2863,0.7122014160572822,0.02585165519058892,0.0,0.26194692875212905,0.0
x3534y2863,0.6261075258893614,0.11422452555725715,0.0,0.1448102219238345,0.11485772662954707
x4534y2863,0.9743845284473492,0.0,0.0,0.0,0.02561547155265066
x5034y2863,0.63701798456471,0.10330060981320413,0.10746360747386818,0.15221779814821762,0.0
x5534y2863,0.8831567962549668,0.0,0.06794569101989656,0.048897512725136615,0.0
x6534y2863,0.8657356968035534,0.0,0.0,0.13426430319644647,0.0
x7034y2863,0.9466970807068348,0.0,0.0,0.053302919293165156,0.0
x7534y2863,0.7494826722233463,0.0,0.0,0.2505173277766538,0.0
x8534y2863,0.9541128104166219,0.0,0.0,0.045887189583378035,0.0
x9034y2863,0.15031352054936187,0.11021954124803561,0.11583361838817927,0.0,0.6236333198144233
x9534y2863,0.0,0.0,0.0,0.3501988674141769,0.6498011325858232
x10034y2863,0.7429702894366487,0.25702971056335133,0.0,0.0,0.0
x10534y2863,0.6078725407487878,0.0,0.0,0.0,0.3921274592512122
x34y3363,0.403834154823293,0.06512491570068578,0.0,0.18614127506532518,0.3448996544106959
x534y3363,0.8988413981320333,0.0,0.0,0.0,0.10115860186796663
x1034y3363,0.9698265646397592,0.0,0.0,0.03017343536024068,0.0
x1534y3363,0.9339596427093303,0.06604035729066972,0.0,0.0,0.0
x2034y3363,0.9669687078512259,0.0330312921487741,0.0,0.0,0.0
x2534y3363,0.930112622434778,0.03843094455294608,0.0,0.03145643301227588,0.0
x3034y3363,0.9649885124917211,0.0,0.0,0.0,0.035011487508278746
x4534y3363,0.0007953801107545588,0.0,0.0,0.36664829519808156,0.632556324691164
x5034y3363,0.0,0.0,0.0,0.5938244228777644,0.40617557712223573
x5534y3363,0.008051387411594559,0.0,0.19326497149599675,0.29487711101167224,0.5038065300807365
x6034y3363,0.0,0.0,0.0,0.30334024036806717,0.6966597596319327
x6534y3363,0.044412396158788545,0.0,0.06620832845684946,0.0,0.889379275384362
x7034y3363,0.3804343667045878,0.0,0.0,0.0,0.619565633295412
x7534y3363,0.11464573553920226,0.0,0.0,0.4010601304120193,0.48429413404877836
x8034y3363,0.49470517455566115,0.0,0.0,0.17160703984957054,0.3336877855947682
x8534y3363,0.022356194795090965,0.0,0.0,0.0,0.977643805204909
x9034y3363,0.11719184917996399,0.0,0.0,0.11294255528523238,0.7698655955348036
x9534y3363,0.08880524260334091,0.0,0.0,0.27890334762398594,0.6322914097726731
x10034y3363,0.0026694540042864804,0.0,0.0,0.35312768132897654,0.644202864666737
x10534y3363,0.0839915592216524,0.0,0.0,0.0,0.9160084407783476
x34y3863,0.20287043336893149,0.10552148745509833,0.0,0.0,0.6916080791759701
x534y3863,0.14030556756777407,0.0,0.0,0.2370948613337365,0.6225995710984895
x1034y3863,0.6414382096630261,0.0,0.0,0.0,0.3585617903369739
x1534y3863,0.4174715238288913,0.0,0.14332766635580088,0.17187736926473887,0.26732344055056906
x2034y3863,0.8592426920235241,0.0,0.10793173369797515,0.03282557427850073,0.0
x2534y3863,0.9737019185714779,0.0,0.026298081428522052,0.0,0.0
x3034y3863,0.9334792722033884,0.0,0.06652072779661147,0.0,0.0
x3534y3863,1.0,0.0,0.0,0.0,0.0
x4534y3863,0.01229430431541084,0.0,0.0,0.12972012516678366,0.8579855705178054
x5034y3863,0.13427405920330768,0.0,0.0,0.0,0.8657259407966924
x5534y3863,0.17002196436574868,0.0,0.0,0.06975116274590944,0.7602268728883419
x6034y3863,0.19683117029324604,0.07171138587185619,0.0,0.0,0.7314574438348976
x6534y3863,0.006588397927224053,0.0,0.0,0.12931093309452452,0.8641006689782514
x7034y3863,0.2163330763016365,0.0,0.0,0.0,0.7836669236983635
x7534y3863,0.04651192246830348,0.0,0.0,0.22442160027390717,0.7290664772577893
x8034y3863,0.12193029067017215,0.0,0.0,0.18505853122141466,0.6930111781084132
x8534y3863,0.3811201509261954,0.0,0.0,0.0,0.6188798490738047
x9034y3863,0.12757973581990995,0.0,0.0,0.0,0.8724202641800901
x9534y3863,0.13610433632076285,0.0,0.0,0.22341344759689477,0.6404822160823423
x10034y3863,0.0,0.0,0.0,0.42914439550870176,0.5708556044912984
x10534y3863,0.0164381063668358,0.0,0.0,0.22197593308656163,0.7615859605466025
x34y4363,0.09562960291150943,0.0,0.0,0.08470696626731719,0.8196634308211733
x534y4363,0.02819037941974822,0.0,0.08219600115935854,0.15700378332130702,0.7326098360995863
x1034y4363,0.8271325232164931,0.17286747678350683,0.0,0.0,0.0
x1534y4363,0.08400192134836092,0.0,0.0,0.25174164190585024,0.6642564367457888
x2034y4363,0.4484202828343501,0.0,0.0,0.2838289251294224,0.2677507920362275
x2534y4363,0.47100443443615364,0.09187963303019374,0.0,0.1484738045651123,0.28864212796854033
x3034y4363,0.7844305884686956,0.0,0.0,0.0,0.21556941153130435
x4534y4363,0.0074606151423579495,0.0,0.08119839103474047,0.088786944524949,0.8225540492979526
x5034y4363,0.0,0.0,0.13440381951042446,0.0,0.8655961804895755
x5534y4363,0.00140472019629824,0.0,0.0,0.0,0.9985952798037018
x6034y4363,0.08505597097596437,0.054077946850111344,0.0,0.045796059236304906,0.8150700229376194
x6534y4363,0.0,0.0,0.0,0.0,1.0
x7034y4363,0.0,0.020684190839298476,0.0,0.4383657624104484,0.540950046750253
x8034y4363,0.13263495187412477,0.14665227938028572,0.0,0.0,0.7207127687455895
x8534y4363,0.1274788103719584,0.0,0.0,0.20507451196686502,0.6674466776611765
x9034y4363,0.1049335023509073,0.0,0.0,0.12215980085127273,0.77290669679782
x9534y4363,0.013494908980011655,0.1301991020742613,0.0,0.0,0.856305988945727
x10034y4363,0.12327742147276635,0.0,0.0,0.21640600441033706,0.6603165741168966
x10534y4363,0.1836344499678067,0.0,0.0,0.2950391565403386,0.5213263934918548
x34y4863,0.09277547419971384,0.0,0.0,0.06880328244523388,0.8384212433550523
x534y4863,0.0,0.0,0.0,0.1583197600571666,0.8416802399428335
x1034y4863,0.036052663295177825,0.0858590268839241,0.14471613532830982,0.0,0.7333721744925884
x1534y4863,0.023811631851579685,0.0,0.0,0.12986618373939196,0.8463221844090283
x2034y4863,0.19116724763711176,0.0,0.0,0.21260174547902302,0.5962310068838652
x2534y4863,0.3342327660218996,0.0,0.0,0.1803124299693736,0.48545480400872676
x3034y4863,0.3747537484134287,0.0,0.0,0.1078805171672901,0.5173657344192812
x3534y4863,0.0,0.0,0.13015941196370792,0.0,0.869840588036292
x4534y4863,0.019315098702394548,0.06798027238987434,0.0,0.11079351836318085,0.8019111105445502
x5034y4863,0.042259281558189025,0.0,0.0,0.15623065381814236,0.8015100646236687
x5534y4863,0.01639260513218317,0.09307694151368574,0.0,0.0,0.8905304533541312
x6034y4863,0.1058269478886915,0.0,0.0,0.0,0.8941730521113084
x6534y4863,0.0,0.0,0.0,0.1582014780606656,0.8417985219393344
x7034y4863,0.0,0.0,0.0,0.26013552333981466,0.7398644766601854
x7534y4863,0.19633934255229604,0.1822206173876474,0.0,0.13579059046492545,0.48564944959513107
x8034y4863,0.08428647094637962,0.06175827766562595,0.0,0.16165724303258305,0.6922980083554113
x8534y4863,0.0680228412865008,0.0,0.0,0.28192144185491885,0.6500557168585802
x9034y4863,0.10183211013778672,0.0,0.0,0.0,0.8981678898622132
x9534y4863,0.10074796721640217,0.0,0.13474769768804268,0.0,0.764504335095555
x10034y4863,0.08791059994095422,0.0,0.0,0.3818558554694708,0.530233544589575
x10534y4863,0.0,0.0,0.0,1.0,0.0
x34y5363,0.1243344277327429,0.13533120565630974,0.0,0.0,0.7403343666109473
x534y5363,0.0755648437153396,0.0,0.29156169040436597,0.22938360879090716,0.4034898570893873
x1034y5363,0.1415716821895935,0.0,0.0,0.0,0.8584283178104065
x1534y5363,0.020811603162263874,0.0,0.0,0.0,0.9791883968377361
x2034y5363,0.13092902417422678,0.0,0.06624841717716924,0.08823000255439878,0.7145925560942051
x2534y5363,0.1527780233222831,0.0,0.0,0.11496781753495497,0.7322541591427618
x3034y5363,0.1347519248361125,0.03745818216216608,0.0,0.09393038749638258,0.733859505505339
x3534y5363,0.12778936500248292,0.0,0.0,0.14639683932668554,0.7258137956708316
x4534y5363,0.21417751774828842,0.09755733200155083,0.0,0.0,0.6882651502501607
x5034y5363,0.02682824722911029,0.0,0.0,0.34979913411749314,0.6233726186533965
x5534y5363,0.0866032658243677,0.0,0.028931862039650202,0.18749113458265404,0.696973737553328
x6034y5363,0.0,0.0,0.0,0.0,1.0
x6534y5363,0.0,0.0,0.0,0.16791759125792308,0.832082408742077
x7034y5363,0.0,0.0,0.0,0.4000463669921643,0.5999536330078358
x8534y5363,0.6438956460242176,0.0,0.08739734927098347,0.2687070047047989,0.0
x9034y5363,0.08137562543288451,0.4508757921470034,0.0,0.10889945154652626,0.35884913087358594
x9534y5363,0.02886451251656859,0.0,0.1776620234653475,0.2283808559233732,0.5650926080947107
x10034y5363,0.0,0.0,0.22623472965512034,0.0,0.7737652703448796
x34y5863,0.11409193800221339,0.0,0.23098476687303912,0.24282537641287125,0.4120979187118763
x534y5863,0.08242177680486477,0.0,0.27290112008776596,0.3137574844814456,0.33091961862592384
x1034y5863,0.13692763809746092,0.11766734229085973,0.0,0.26902094754800426,0.4763840720636752
x1534y5863,0.16238027918006795,0.0,0.0,0.20081347110356385,0.6368062497163682
x2034y5863,0.10714141666493229,0.0,0.09161107069886269,0.08428659262035437,0.7169609200158507
x2534y5863,0.02749772593496836,0.0,0.0,0.10443797057879986,0.8680643034862319
x3034y5863,0.1045405973928982,0.0,0.0,0.061018787162217,0.8344406154448848
x3534y5863,0.0,0.0,0.0,0.0,1.0
x4534y5863,0.2595642309545231,0.1096745070397021,0.048311637745804256,0.5824496242599705,0.0
x5034y5863,0.0065095488954360035,0.23254267017121333,0.0,0.7609477809333506,0.0
x5534y5863,0.28369753906395806,0.0,0.0,0.7163024609360419,0.0
x6534y5863,0.010679863358451572,0.0,0.0,0.35794081088467333,0.6313793257568752
x7034y5863,0.0,0.0,0.0,0.49054802610743997,0.50945197389256
x7534y5863,0.10348388071714393,0.0,0.0,0.0,0.896516119282856
x8034y5863,0.0,0.0,0.0,0.7755845516129886,0.2244154483870115
x8534y5863,0.3369940298823263,0.19491141813345977,0.0,0.4680945519842138,0.0
x9034y5863,0.6062963414611242,0.0,0.0,0.39370365853887573,0.0
x9534y5863,0.1864225384618027,0.18354105399907006,0.0,0.6300364075391273,0.0
x10034y5863,0.10093728794753454,0.0,0.0,0.8990627120524655,0.0
x10534y5863,0.0,0.0,0.156782505837994,0.7185190978492405,0.1246983963127656
x34y6363,0.27620162307703267,0.0,0.368574596865645,0.0,0.35522378005732236
x534y6363,0.44347160026992494,0.0,0.5565283997300751,0.0,0.0
x1034y6363,0.012728403501545863,0.0,0.17496132351498078,0.24433572077752064,0.5679745522059526
x1534y6363,0.08411061202844222,0.0,0.1456585532822345,0.2408761606068686,0.5293546740824547
x2034y6363,0.34057227394411776,0.048363963782789364,0.0,0.0,0.611063762273093
x2534y6363,0.28572866276921105,0.020347817008020953,0.0,0.0510568743059267,0.6428666459168413
x3034y6363,0.14942317023500398,0.0,0.0,0.0720502602879931,0.7785265694770029
x3534y6363,0.14867141488134022,0.0,0.0674611822582398,0.12944733048639992,0.65442007237402
x4534y6363,0.1388718516320015,0.0,0.0,0.8611281483679984,0.0
x5034y6363,0.0,0.0,0.0,0.7961128096625985,0.2038871903374015
x5534y6363,0.0,0.0,0.0,0.6212795335306232,0.37872046646937685
x6034y6363,0.6528249101144545,0.0,0.1526425047003705,0.0,0.19453258518517508
x6534y6363,0.0,0.0,0.2760301516504701,0.7239698483495299,0.0
x7034y6363,0.2544472229924022,0.0,0.06901696026096803,0.5021071653690554,0.17442865137757438
x7534y6363,0.021284539440030167,0.0,0.0,0.9787154605599698,0.0
x8034y6363,0.06650469438016168,0.0,0.0,0.9334953056198383,0.0
x8534y6363,0.0,0.0,0.0,0.809033403503904,0.19096659649609593
x9034y6363,0.42598504327655523,0.13653125841300576,0.0,0.437483698310439,0.0
x9534y6363,0.06414612491363868,0.13257577330478465,0.0,0.6526361153380293,0.15064198644354726
x10034y6363,0.08160317705225154,0.0,0.0,0.8190845275576153,0.09931229539013316
x10534y6363,0.047314181994797776,0.0,0.0,0.9526858180052022,0.0
x34y6863,0.1072374317615686,0.0,0.0,0.8927625682384314,0.0
x534y6863,0.26534737502975386,0.0,0.14020749995095827,0.3529638645917183,0.24148126042756957
x1534y6863,0.02578671500728382,0.09837144903831964,0.31448263549855754,0.2874613604314795,0.2738978400243595
x2034y6863,0.09670240839302456,0.0,0.24591524812422408,0.32187842393264504,0.33550391955010633
x2534y6863,0.1010134536369592,0.0,0.0,0.20091486669275915,0.6980716796702816
x3034y6863,0.015876284608517505,0.0,0.09639092310943095,0.0,0.8877327922820516
x3534y6863,0.0,0.0,0.0,0.3134373341718918,0.6865626658281083
x5034y6863,0.25447671592984406,0.0,0.0,0.5441773058542895,0.20134597821586653
x5534y6863,0.2999246515866593,0.0,0.0,0.7000753484133408,0.0
x6034y6863,0.0,0.23555911714040148,0.0,0.7644408828595985,0.0
x6534y6863,0.0,0.0,0.0,0.6300277590635307,0.36997224093646947
x7034y6863,0.5995409949236091,0.0,0.1156431504243744,0.2848158546520165,0.0
x7534y6863,0.1863504438320551,0.11730657315433754,0.0,0.4484442724890195,0.24789871052458787
x8034y6863,0.00742721009409145,0.0,0.13452040072615495,0.5280789106601952,0.32997347851955844
x8534y6863,0.03615557438384094,0.0,0.0,0.9638444256161591,0.0
x9034y6863,0.0,0.1396515978723123,0.0,0.6664520352737793,0.19389636685390846
x9534y6863,0.0,0.0,0.0,0.8920424983383277,0.10795750166167221
x10534y6863,0.0028200257931491877,0.0,0.11277568806633963,0.7502950277953976,0.13410925834511364
x34y7363,0.2010556190308197,0.14098614161092532,0.0,0.575240400618095,0.08271783874015998
x1034y7363,0.050562688546162554,0.0,0.18654584646996214,0.621889501566284,0.14100196341759122
x1534y7363,0.022526874036782645,0.0,0.24977023285310568,0.5700322415862714,0.15767065152384033
x2034y7363,0.017631906702536806,0.0,0.0,0.9823680932974632,0.0
x3534y7363,0.18204136195553708,0.09911635294712558,0.21979206674946491,0.0,0.4990502183478725
x4534y7363,0.19648566159753444,0.0,0.0,0.8035143384024656,0.0
x5034y7363,0.14974780858657805,0.3136083047576676,0.0,0.5366438866557544,0.0
x5534y7363,0.5085236066978557,0.14283661593425784,0.08590173376581298,0.2627380436020734,0.0
x6534y7363,0.0015399157871035494,0.19624507886891612,0.0,0.8022150053439803,0.0
x7034y7363,0.0,0.0,0.28648563654555353,0.5089398608476801,0.20457450260676646
x7534y7363,0.0,0.2977935776335153,0.0,0.7022064223664846,0.0
x8034y7363,0.0,0.17433457911352582,0.4047516621807461,0.42091375870572806,0.0
x8534y7363,0.14173326016845955,0.13253924791329474,0.25110756865701844,0.4746199232612273,0.0
x9034y7363,0.12682859858018572,0.1762239184233903,0.3392281155969952,0.35771936739942883,0.0
x9534y7363,0.0,0.0,0.30277202535253855,0.6972279746474614,0.0
x10534y7363,0.07633269832988411,0.09650075086340515,0.31817736542618674,0.5089891853805241,0.0
x34y7863,0.40635113504173026,0.0,0.0,0.5936488649582697,0.0
x534y7863,0.03262119147749013,0.0,0.0,0.9673788085225098,0.0
x1034y7863,0.9036144531100749,0.09638554688992514,0.0,0.0,0.0
x1534y7863,0.004824111474869538,0.0,0.0,0.846783799284131,0.14839208924099964
x2034y7863,0.1310747626573783,0.0,0.04180228144603864,0.8271229558965831,0.0
x2534y7863,0.17598011216797768,0.0,0.0,0.8240198878320224,0.0
x3034y7863,0.1360765308387413,0.0,0.0,0.8002321471412561,0.0636913220200026
x4534y7863,0.02087841837537446,0.0,0.21117874991144275,0.7679428317131828,0.0
x5034y7863,0.0,0.0,0.2452350604097305,0.7547649395902696,0.0
x5534y7863,0.2677353489023064,0.0,0.3011802685412842,0.4310843825564094,0.0
x6034y7863,0.0,0.0,0.0,0.808102098632669,0.19189790136733098
x6534y7863,0.0018461421673171528,0.0,0.46491416801616287,0.53323968981652,0.0
x7034y7863,0.0,0.36653827821914564,0.0,0.6334617217808544,0.0
x7534y7863,0.2871924819277749,0.0,0.4138470145280298,0.2989605035441953,0.0
x8034y7863,0.0,0.0,0.5433437588327082,0.2312062981002997,0.22544994306699206
x8534y7863,0.03940073233538981,0.15029541466688764,0.4584827606580291,0.3518210923396935,0.0
x9034y7863,0.10393105546602761,0.0,0.35622024455082346,0.3508324248072758,0.18901627517587324
x9534y7863,0.025936477446758102,0.0,0.4004171006111584,0.37205877258003633,0.20158764936204715
x10034y7863,0.059443262243776954,0.0,0.8546779855988659,0.08587875215735725,0.0
x10534y7863,0.009899461363512852,0.0,0.6089999636241522,0.3234840053902993,0.05761656962203566
x34y8363,0.0,0.0,0.3353499583636844,0.5669240469416282,0.09772599469468737
x534y8363,0.3740166319988192,0.0,0.0,0.6259833680011808,0.0
x1034y8363,0.18647424992656564,0.2056959260544235,0.1150390034890611,0.4927908205299498,0.0
x2034y8363,0.008947446022544247,0.0,0.0,0.9910525539774558,0.0
x2534y8363,0.0,0.0,0.049634569717471745,0.5579699401854961,0.3923954900970323
x3034y8363,0.09027491479432335,0.06210106348649449,0.0,0.7304415610195502,0.11718246069963195
x4534y8363,0.035085756492966774,0.0,0.6369347854141872,0.327979458092846,0.0
x5034y8363,0.03925854830770747,0.19501949459322737,0.3887411394402174,0.3769808176588478,0.0
x6034y8363,0.12513715054919175,0.0,0.31818510978802356,0.4218190492956654,0.13485869036711914
x6534y8363,0.0,0.0,0.7261873780919489,0.2738126219080511,0.0
x7034y8363,0.12877732113520318,0.0,0.5380215030792158,0.3332011757855811,0.0
x7534y8363,0.0,0.0,0.6893350303076605,0.2657158998053033,0.044949069887036244
x8034y8363,0.01230635527567041,0.0,0.9876936447243295,0.0,0.0
x8534y8363,0.0036903380166258587,0.0,0.866186693777319,0.13012296820605504,0.0
x9034y8363,0.027113906889600976,0.0,0.8774644877996982,0.09542160531070079,0.0
x9534y8363,0.0,0.0,0.8688894676596316,0.13111053234036849,0.0
x10034y8363,0.0,0.0,1.0,0.0,0.0
x10534y8363,0.0,0.1617309100457511,0.8382690899542489,0.0,0.0
x34y8863,0.03182288541311059,0.0,0.7331101954389808,0.23506691914790853,0.0
x534y8863,0.06453333300679287,0.0,0.7359872601596201,0.0,0.199479406833587
x1034y8863,0.026651557732239352,0.0,0.0,0.6544530444939486,0.31889539777381204
x2034y8863,0.34939103093834856,0.0,0.19939692252045169,0.4512120465411996,0.0
x2534y8863,0.048566028703095655,0.0,0.0,0.7396989627029824,0.2117350085939219
x3034y8863,0.15637919285078444,0.13064655035676542,0.0,0.7129742567924501,0.0
x4534y8863,0.03520513419976088,0.0,0.8645098577339461,0.0,0.10028500806629302
x5034y8863,0.003867507189407624,0.0,0.9961324928105924,0.0,0.0
x5534y8863,0.0,0.0,0.8402165182704394,0.0,0.15978348172956058
x6034y8863,0.0,0.0,0.9141221754878917,0.08587782451210836,0.0
x6534y8863,0.0,0.0,1.0,0.0,0.0
x7034y8863,0.023187767561671825,0.11004334948022278,0.806500261304897,0.060268621653208274,0.0
x7534y8863,0.0,0.0,0.8091430317999049,0.07171140902787816,0.11914555917221688
x8034y8863,0.0,0.0,1.0,0.0,0.0
x8534y8863,0.0,0.0,1.0,0.0,0.0
x9034y8863,0.11659357669952629,0.0,0.7920708895391547,0.09133553376131909,0.0
x9534y8863,0.0,0.1463288293159985,0.8536711706840014,0.0,0.0
x10034y8863,0.0,0.0,0.8409299707165587,0.15907002928344127,0.0
x10534y8863,0.6061666892825938,0.3938333107174062,0.0,0.0,0.0
x34y9363,0.09156856658104746,0.0,0.9084314334189525,0.0,0.0
x534y9363,0.0,0.0,0.660688804883005,0.20202500309673316,0.13728619202026188
x1034y9363,0.32906481998240233,0.0836165315716058,0.5873186484459919,0.0,0.0
x1534y9363,0.03183374617785717,0.07223939269438111,0.44763731567275566,0.31044681440145705,0.13784273105354908
x2034y9363,0.1625463468506946,0.0,0.541326956130457,0.2961266970188483,0.0
x2534y9363,0.05766893317646396,0.07791982754833358,0.23290436044115465,0.6315068788340479,0.0
x3534y9363,0.022160481997321006,0.32323559594793283,0.0,0.6546039220547463,0.0
x4534y9363,0.0,0.12219430237627459,0.707286889074958,0.1705188085487675,0.0
x5034y9363,0.0020345891094205567,0.33319442256154025,0.47776122864132636,0.09116880923506275,0.09584095045265001
x5534y9363,0.1489836416494931,0.0,0.8510163583505069,0.0,0.0
x6034y9363,0.0,0.0,0.8298589741129407,0.08345526934365717,0.08668575654340199
x6534y9363,0.010716867071553336,0.0,0.9007029677814026,0.08858016514704409,0.0
x7034y9363,0.0,0.0,1.0,0.0,0.0
x7534y9363,0.021352293069819058,0.0,0.9786477069301809,0.0,0.0
x8034y9363,0.0,0.0,0.845316817072159,0.15468318292784108,0.0
x8534y9363,0.0047527699082567584,0.0,0.6660444981966998,0.24047615415009435,0.08872657774494927
x9034y9363,0.21373966605792882,0.24054911666505818,0.3700365616927683,0.17567465558424478,0.0
x9534y9363,0.0,0.5001804726001344,0.3610905176614803,0.1387290097383852,0.0
x10034y9363,0.024648137052119934,0.4384525968957191,0.27816372236556436,0.14856050555904568,0.11017503812755088
x10534y9363,0.22993451081808763,0.2742254410617704,0.49584004812014193,0.0,0.0
x34y9863,0.054749714876942246,0.0,0.7021896742187758,0.24306061090428194,0.0
x534y9863,0.022329229687171846,0.0,0.8037253954348945,0.17394537487793377,0.0
x1034y9863,0.0,0.0,0.8006265995257047,0.19937340047429516,0.0
x1534y9863,0.06674325416404882,0.0,0.759403208975239,0.17385353686071217,0.0
x2034y9863,0.27085536808721083,0.0,0.40696423793578135,0.32218039397700793,0.0
x2534y9863,0.24292293854639188,0.0,0.4196236993743001,0.33745336207930793,0.0
x3034y9863,0.0,0.0,0.6348336831888234,0.36516631681117656,0.0
x3534y9863,0.07217515018425674,0.0,0.2888813311930388,0.47416201810775227,0.16478150051495208
x4534y9863,0.0,0.14834432959834887,0.7145981116499578,0.1370575587516933,0.0
x5034y9863,0.0,0.0,1.0,0.0,0.0
x5534y9863,0.003927636853937776,0.18440829732099848,0.8116640658250637,0.0,0.0
x6034y9863,0.12368362978890993,0.0,0.87631637021109,0.0,0.0
x6534y9863,0.0,0.0,0.8872460779837298,0.0,0.11275392201627014
x7034y9863,0.0,0.1611480491188349,0.6276329282800093,0.2112190226011559,0.0
x7534y9863,0.016051075821075827,0.23787727115631788,0.56310899471686,0.18296265830574623,0.0
x8034y9863,0.0,0.27757016831216097,0.4408796704781815,0.2815501612096576,0.0
x8534y9863,0.176978802477403,0.21043613193529098,0.3449484345509647,0.26763663103634133,0.0
x9034y9863,0.0,0.6589599046238942,0.0,0.34104009537610575,0.0
