,Oligo,eL2/3,eL4,eL5,eL6
x1534y9863,0.06651085440455157,0.03022430826922192,0.7354759858324829,0.16778885149374356,0.0
x2034y9863,0.27133718375612675,0.0,0.4061484930126953,0.32251432323117796,0.0
x2534y9863,0.2435955966292528,0.0,0.41924660023291843,0.3371578031378288,0.0
x3034y9863,0.0,0.0,0.6331756857467763,0.36682431425322376,0.0
x3534y9863,0.07209766428025254,0.0,0.2871296447288085,0.46852028333300916,0.17225240765792976
x4534y9863,0.0,0.14795270847713488,0.7146007430532689,0.1367666036219455,0.0006799448476506239
x5034y9863,0.0,0.0,1.0,0.0,0.0
x5534y9863,0.003917354009954984,0.1793017004732714,0.7982637422950093,0.0,0.01851720322176427
x6034y9863,0.11815183025671179,0.09424461846002602,0.7876035512832621,0.0,0.0
x6534y9863,0.0,0.0,0.8643377538752187,0.05122383914691285,0.08443840697786853
x7034y9863,0.0,0.1614717279419132,0.6250803485465714,0.21344792351151554,0.0
x7534y9863,0.016055804407649085,0.23731750928198747,0.5626135116111165,0.18401317469924702,0.0
x8034y9863,0.0,0.273188881515887,0.436581437140695,0.29022968134341803,0.0
x8534y9863,0.17691172588165865,0.21639446163404183,0.33909877487990386,0.2675950376043957,0.0
x9034y9863,0.0,0.676899282811365,0.0,0.323100717188635,0.0
x9534y9863,0.021188029711818844,0.5691345637359257,0.25215592095655526,0.15752148559570003,0.0
x10034y9863,0.052747594173154194,0.7167730722736262,0.23047933355321965,0.0,0.0
x10534y9863,0.0,0.41157940812551785,0.4062705165679778,0.14046762959276102,0.04168244571374331
x34y10363,0.11865013963815568,0.0,0.6033338896697966,0.21796036615326175,0.06005560453878599
x534y10363,0.0,0.09547164492775628,0.8200005286016798,0.0,0.08452782647056396
x1034y10363,0.012996038372832577,0.0,0.9341637883395246,0.05284017328764284,0.0
x1534y10363,0.02672101120559126,0.0,0.8214092788026663,0.1518697099917425,0.0
x2034y10363,0.10375277279521454,0.0,0.7050447981807179,0.19120242902406764,0.0
x2534y10363,0.0,0.06399811715577876,0.746693317604953,0.18930856523926817,0.0
x3034y10363,0.0296942731606572,0.03564439463957011,0.58942645096424,0.1974301843413279,0.14780469689420486
x3534y10363,0.40290603164356026,0.0,0.3917733700890422,0.05154579038109893,0.15377480788629855
x4534y10363,0.0,0.42589914145712426,0.4556899493208588,0.11841090922201694,0.0
x5034y10363,0.0,0.35171606562840635,0.48838959398482146,0.15989434038677225,0.0
x5534y10363,0.11512270736279871,0.5871841796669858,0.29769311297021545,0.0,0.0
x6034y10363,0.011424114384072818,0.44300432629955416,0.26311569147759495,0.2824558678387781,0.0
x6534y10363,0.06831877362650794,0.0,0.6888882358065055,0.18292022265396016,0.05987276791302657
x7034y10363,0.0,0.3189551052277325,0.4686976136058319,0.21234728116643561,0.0
x7534y10363,0.6254957154255737,0.3745042845744262,0.0,0.0,0.0
x8034y10363,0.0,0.6839364808640591,0.0,0.14543722374677362,0.17062629538916724
x8534y10363,0.0,0.49452534547346805,0.4335351899021545,0.07193946462437736,0.0
x9034y10363,0.269981919962897,0.37131765999865496,0.18432564693992087,0.0,0.17437477309852709
x9534y10363,0.033167043827350966,0.6014452759551866,0.0,0.19589529690768628,0.1694923833097761
x10034y10363,0.030275154934251817,0.6622853478844821,0.10134331491937068,0.20609618226189544,0.0
x10534y10363,0.012919619099449544,0.6678778923568282,0.19399951119617356,0.12520297734754882,0.0
x34y10863,0.04515709314208782,0.0,0.836073888809468,0.0,0.11876901804844425
x534y10863,0.07722171067534439,0.0,0.8223281924177201,0.10045009690693543,0.0
x1034y10863,0.10729291614721025,0.0,0.7774687184209863,0.0,0.11523836543180332
x1534y10863,0.08964214247733669,0.0,0.8326325310671779,0.0777253264554854,0.0
x2034y10863,0.0368365056356736,0.13817143540132992,0.8249920589629965,0.0,0.0
x2534y10863,0.10928109838782266,0.0,0.7415093914764938,0.14920951013568357,0.0
x3034y10863,0.043511570087461704,0.06017459628629364,0.8963138336262446,0.0,0.0
x3534y10863,0.10908209301931415,0.0,0.7648710865443661,0.0,0.12604682043631985
x4534y10863,0.0,0.6959590796625084,0.3040409203374917,0.0,0.0
x5034y10863,0.0,0.5144883869361954,0.4496253772658438,0.0,0.035886235797960866
x5534y10863,0.0,0.6150272069675938,0.22235132613245823,0.16262146689994783,0.0
x6034y10863,0.03542087057612217,0.739430424606856,0.0,0.2251487048170218,0.0
x6534y10863,0.07021276811580197,0.5408745048977901,0.2660530413393798,0.06619914775359788,0.05666053789343024
x7034y10863,0.01575211343230021,0.6593332861419429,0.1943885958105116,0.13052600461524524,0.0
x7534y10863,0.0,0.7955559835235765,0.0,0.07410854265770517,0.1303354738187184
x8034y10863,0.0,0.6386860071233096,0.046331775620062514,0.14909325582508717,0.1658889614315408
x8534y10863,0.0,0.5243645480894716,0.0,0.21251448606110165,0.26312096584942674
x9034y10863,0.014438363800112963,0.4759887887531951,0.07721077968402452,0.0,0.43236206776266733
x9534y10863,0.007870009816363693,0.0,0.0,0.41369345502305777,0.5784365351605786
x10034y10863,0.0,0.6193143704761421,0.0,0.18076163296645145,0.19992399655740659
x10534y10863,0.014308492703008494,0.7005129390733348,0.05878675673394472,0.03400642150291427,0.19238538998679766
x34y11363,0.07607041304410593,0.7878401723310686,0.0,0.13608941462482535,0.0
x534y11363,0.10709827802646653,0.28095355961980284,0.5360615966404191,0.07588656571331165,0.0
x1034y11363,0.19665494478727355,0.1330818728006408,0.5737103636065598,0.09655281880552576,0.0
x1534y11363,0.09171838120963602,0.23341226951335878,0.6748693492770051,0.0,0.0
x2034y11363,0.01090007857627273,0.1193856789898784,0.7403037072182743,0.1089660452859557,0.02044448992961887
x2534y11363,0.11483413705809437,0.0,0.7561044639210568,0.129061399020849,0.0
x3034y11363,0.0,0.13154036320111515,0.8684596367988849,0.0,0.0
x3534y11363,0.20886367649294188,0.0,0.7736283204576891,0.017508003049369024,0.0
x4534y11363,0.09278863263171552,0.9072113673682846,0.0,0.0,0.0
x5034y11363,0.0,0.6422342613119958,0.05138891083832938,0.0,0.30637682784967474
x5534y11363,0.0,0.7485037869530974,0.2265680497906381,0.0,0.024928163256264464
x6034y11363,0.0125881885029483,0.9874118114970517,0.0,0.0,0.0
x6534y11363,0.0,0.5932544730204431,0.37677298870216935,0.02997253827738753,0.0
x7034y11363,0.040833400061618945,0.7200276885052881,0.11539468854628211,0.12374422288681093,0.0
x7534y11363,0.0,0.6273246944005445,0.0,0.1014528454598289,0.27122246013962653
x8034y11363,0.0,0.5378231145160245,0.1185179383156014,0.0,0.343658947168374
x8534y11363,0.1193919178693212,0.5807086955041522,0.19426860427672568,0.10563078234980088,0.0
x9034y11363,0.15381717946532283,0.5994599215648637,0.0,0.0,0.24672289896981342
x9534y11363,0.0005363434093210873,0.44060651880032736,0.0,0.1372123338131366,0.4216448039772149
x10034y11363,0.018948553793443196,0.6853086223728153,0.0,0.036862882547889324,0.2588799412858521
x10534y11363,0.0,0.576970286767733,0.0,0.0,0.4230297132322671
x34y11863,0.05519913052110498,0.6300842840597908,0.25475414744346286,0.05996243797564126,0.0
x534y11863,0.06243151636117207,0.7384972730035109,0.199071210635317,0.0,0.0
x1034y11863,0.1936685431740188,0.3571667317722799,0.3518813114515447,0.0972834136021565,0.0
x1534y11863,0.07654918085318049,0.3226972035273912,0.40227222764880677,0.19848138797062162,0.0
x2034y11863,0.3140537044745594,0.2419250200207512,0.4440212755046893,0.0,0.0
x2534y11863,0.09705691541027227,0.2812966181920429,0.4847692371390957,0.13687722925858922,0.0
x3034y11863,0.020920398138952283,0.06580125023540452,0.6146622678344175,0.10665018220826535,0.19196590158296029
x3534y11863,0.0712281136465208,0.0,0.6467251730314706,0.11430618954277592,0.1677405237792326
x4534y11863,0.031441423422649536,0.8175838403435722,0.08441777557847448,0.06655696065530367,0.0
x5034y11863,0.02366476889664912,0.8903019182885423,0.08603331281480865,0.0,0.0
x5534y11863,0.05016639408872478,0.7767544904832546,0.17307911542802062,0.0,0.0
x6034y11863,0.0,0.7466131067990999,0.2533868932009002,0.0,0.0
x6534y11863,0.13537367465843733,0.7784141813517791,0.08621214398978351,0.0,0.0
x7034y11863,0.009196536506781485,0.8415452603418598,0.12329749183546791,0.025960711315890936,0.0
x8034y11863,0.04547773273689485,0.7282351731598562,0.0,0.021957086970459512,0.20433000713278954
x8534y11863,0.15876505978340638,0.6120049510894021,0.07219002040214274,0.07019281776782645,0.08684715095722223
x9034y11863,0.09919619881569425,0.7333725178847528,0.16743128329955284,0.0,0.0
x9534y11863,0.020271783943480132,0.824305259249273,0.11312126405741621,0.04230169274983062,0.0
x10034y11863,0.27368416076184093,0.41949145597074344,0.0,0.1633288356993866,0.14349554756802904
x10534y11863,0.0,0.32297807091824576,0.027739575697645055,0.10214131607722862,0.5471410373068805
x34y12363,0.0,0.49383150709515145,0.2755920924348952,0.1512690043564493,0.07930739611350408
x1034y12363,0.032109918951156204,0.5694449976381503,0.39844508341069346,0.0,0.0
x1534y12363,0.029883357889140753,0.502651326288912,0.3213012642102095,0.1461640516117377,0.0
x2034y12363,0.16718247528113986,0.4363790248993534,0.20290495676626258,0.19353354305324438,0.0
x2534y12363,0.05847636832184888,0.3897728450653301,0.3959802275842053,0.1557705590286158,0.0
x3034y12363,0.25999301415783904,0.1682667334263829,0.3914106671941741,0.18032958522160397,0.0
x3534y12363,0.12973993365046735,0.1442173064046545,0.6548281909680227,0.0,0.07121456897685548
x4534y12363,0.0,0.5660840905407932,0.24884207875129016,0.06157056138796105,0.12350326931995563
x5034y12363,0.03484076094400218,0.7515750678282664,0.2135841712277314,0.0,0.0
x5534y12363,0.005917988179914204,0.75776560289931,0.14468467110910338,0.09163173781167247,0.0
x6034y12363,0.0304093367213512,0.8841363164956026,0.08545434678304613,0.0,0.0
x6534y12363,0.03915497131038816,0.7177810475860436,0.02676949008917862,0.06959430787486318,0.14670018313952657
x7034y12363,0.0,0.7540120514281995,0.024384820931981726,0.06378737725057128,0.15781575038924756
x7534y12363,0.0,0.40355503020661926,0.0,0.21320205354321123,0.3832429162501695
x8034y12363,0.23252845256167667,0.4069913520165551,0.0,0.18832041506852537,0.17215978035324278
x8534y12363,0.04033522350845236,0.5769070392324454,0.17601169156689186,0.07991869558417118,0.1268273501080393
x9034y12363,0.00597014588825929,0.5011683076812626,0.3345516779026133,0.0,0.15830986852786474
x9534y12363,0.1238844988557813,0.7546251902379784,0.12149031090624025,0.0,0.0
x10034y12363,0.1404778703009559,0.6890259099810919,0.0,0.0,0.17049621971795217
x10534y12363,0.0,0.5468085972354249,0.0,0.11329631649017617,0.33989508627439896
x34y12863,0.1918585001507254,0.5396705716823793,0.13254979884361037,0.13592112932328496,0.0
x534y12863,0.14219273302641747,0.49777720878421866,0.34455359599829166,0.0,0.015476462191072163
x1034y12863,0.11188439464834643,0.607943003601513,0.23515398304685203,0.0,0.045018618703288577
x1534y12863,0.3417232161784451,0.5855321816945307,0.07274460212702423,0.0,0.0
x2034y12863,0.011050169780251822,0.692783846130666,0.2961659840890822,0.0,0.0
x2534y12863,0.11292775821090825,0.5184296510200237,0.3619677301470301,0.0,0.006674860622037929
x3034y12863,0.12394907727225946,0.5427840599679806,0.33326686275975986,0.0,0.0
x3534y12863,0.005673653566807155,0.5916369955878794,0.283580529054775,0.025870461645400803,0.09323836014513742
x4534y12863,0.0,0.9528491721108437,0.0,0.0,0.04715082788915626
x5034y12863,0.061918836230697334,0.8424752816172737,0.0,0.0,0.09560588215202895
x5534y12863,0.04767395170123786,0.7901014042560351,0.11829118492629431,0.0,0.04393345911643273
x6034y12863,0.07960447141514221,0.9203955285848578,0.0,0.0,0.0
x6534y12863,0.0,0.8066777688110369,0.07977217355646227,0.0,0.11355005763250083
x7034y12863,0.0,0.8008949116274049,0.0,0.048910121003367765,0.15019496736922738
x7534y12863,0.0,0.7289152650520055,0.0,0.0,0.2710847349479945
x8034y12863,0.08236812343106072,0.7354082442954883,0.0815686974748365,0.0,0.10065493479861436
x9034y12863,0.0,0.18319352199122316,0.0,0.532677746785871,0.2841287312229059
x34y13363,0.0,0.6768948257100518,0.0,0.181196188386375,0.1419089859035733
x534y13363,0.0,0.7307678006365045,0.0,0.0,0.2692321993634955
x1034y13363,0.0,0.6168679662963199,0.2502725276639229,0.13285950603975719,0.0
x1534y13363,0.02844812639648141,0.5843032217349791,0.2582104226622568,0.0,0.12903822920628277
x2034y13363,0.08185974321789843,0.5667331649862064,0.10485523467110963,0.10157938473349189,0.14497247239129374
x2534y13363,0.11832278080197707,0.640423186849662,0.24125403234836085,0.0,0.0
x3034y13363,0.13657814195406837,0.8097735633085991,0.0,0.0,0.053648294737332666
x3534y13363,0.041011739265990645,0.6995527643007313,0.11394195543048412,0.08604389018681645,0.05944965081597747
x4534y13363,0.06600832257720893,0.8092333675164908,0.039192209530335635,0.0,0.08556610037596485
x5034y13363,0.009595480330723244,0.6217971414396372,0.010715766220200323,0.10728702948993267,0.2506045825195066
x9034y13363,0.22869081140772415,0.07365043451342244,0.08562134817544483,0.0,0.6120374059034085
x34y13863,0.0,0.0,0.3184789949008432,0.3774729117606572,0.3040480933384996
x534y13863,0.04534011330703035,0.5294399071460144,0.21434836048626119,0.2108716190606941,0.0
x1034y13863,0.015850906859668057,0.39466935958441035,0.23933870676120916,0.0,0.35014102679471243
x1534y13863,0.008109234737892466,0.5069763314615514,0.15998314584350254,0.03985942291478594,0.28507186504226767
x2034y13863,0.017972611085309224,0.656511387598798,0.06892193664366211,0.0,0.2565940646722306
x2534y13863,0.2021897595434147,0.5370554599320514,0.0,0.02334083458165286,0.23741394594288118
x3034y13863,0.009355880084051362,0.8070354482204527,0.0,0.18360867169549605,0.0
x3534y13863,0.10141748905664788,0.7779277719736097,0.05084625386656611,0.0,0.06980848510317621
x7034y13863,0.4941647631962058,0.0,0.10963022039016056,0.09404391415619495,0.30216110225743864
x7534y13863,0.6173222159772224,0.0,0.056064418770699925,0.2311919477355017,0.09542141751657596
x1034y14363,0.0720980475643443,0.5193746319691558,0.1281611877582858,0.036373027502613446,0.24399310520560052
x1534y14363,0.06950562341840481,0.617491022698574,0.0721190959543481,0.0,0.24088425792867313
x2034y14363,0.001972011873214074,0.7470979446220546,0.25093004350473147,0.0,0.0
x2534y14363,0.1549612600905251,0.5767943492520288,0.0,0.10356860371538452,0.16467578694206172
x3034y14363,0.12032699300721289,0.7503662072833056,0.0,0.1293067997094815,0.0
x3534y14363,0.0,0.7098942036105144,0.29010579638948564,0.0,0.0
x2034y14863,0.04033199039945854,0.6619290312432168,0.0,0.12523269085895844,0.17250628749836613
x2534y14863,0.027005345071918204,0.809390403707835,0.04724467303511376,0.0,0.11635957818513303
x3034y14863,0.0273385397621106,0.6193195203755143,0.04592626451920447,0.0,0.3074156753431707
x3034y15363,0.08493050818858387,0.5566111134728486,0.0,0.16365201411358504,0.19480636422498243
x3534y15363,0.30780890729717075,0.4616811680506799,0.1920061534260036,0.0,0.03850377122614557
x1534y15863,0.3841447573862809,0.0,0.18928218683482062,0.12318301528099106,0.30339004049790746
